game,round,scoreA,scoreB,percentA,showScore,n_par,gini_all,gmd_all,cumulativePayoff_all,behavior_all,degree_all,trans_all
1,0,1150,200,0.3,true,15,0.408602150537634,422.222222222222,516.666666666667,NA,2.4,0.186666666663333
1,1,1150,200,0.3,true,15,0.303636363636364,445.333333333333,733.333333333333,0.866666666666667,3.33333333333333,0.24703703704
1,2,1150,200,0.3,true,15,0.221097046413502,465.777777777778,1053.33333333333,0.933333333333333,3.86666666666667,0.30454064454
1,3,1150,200,0.3,true,15,0.177254901960784,502.222222222222,1416.66666666667,0.866666666666667,4.06666666666667,0.33293169793
1,4,1150,200,0.3,true,15,0.157987421383648,558.222222222222,1766.66666666667,0.8,4.4,0.403136123136667
1,5,1150,200,0.3,true,15,0.13953488372093,600,2150,0.8,4.4,0.373710918713333
1,6,1150,200,0.3,true,15,0.124770642201835,634.666666666667,2543.33333333333,0.8,4.33333333333333,0.375046435043333
1,7,1150,200,0.3,true,15,0.130454545454545,765.333333333333,2933.33333333333,0.8,4.4,0.37667073667
1,8,1150,200,0.3,true,15,0.129108910891089,869.333333333333,3366.66666666667,0.933333333333333,4.8,0.394744884743333
1,9,1150,200,0.3,true,15,0.123902151488358,934.222222222222,3770,0.733333333333333,4.73333333333333,0.424190809186667
1,10,1150,200,0.3,true,15,0.134616412723871,1119.11111111111,4156.66666666667,0.8,5,0.4293051393
2,0,1150,200,0.3,false,15,0.408602150537634,422.222222222222,516.666666666667,NA,2.53333333333333,0.20547619048
2,1,1150,200,0.3,false,15,0.308802308802309,475.555555555556,770,1,4.26666666666667,0.316565656563333
2,2,1150,200,0.3,false,15,0.219127205199629,524.444444444444,1196.66666666667,1,5.6,0.40384874385
2,3,1150,200,0.3,false,13,0.158404558404558,493.491124260355,1557.69230769231,1,5.23076923076923,0.433391608396154
2,4,1150,200,0.3,false,13,0.118015071804351,491.12426035503,2080.76923076923,1,5.38461538461539,0.447416472411538
2,5,1150,200,0.3,false,13,0.0912684965548402,478.10650887574,2619.23076923077,1,5.53846153846154,0.4595959596
2,6,1150,200,0.3,false,13,0.0758974358974359,481.656804733728,3173.07692307692,1,5.61538461538461,0.4679098679
2,7,1150,200,0.3,false,13,0.0640101402202329,478.10650887574,3734.61538461538,1,5.69230769230769,0.476320901323077
2,8,1150,200,0.3,false,13,0.0548566714786554,472.189349112426,4303.84615384615,1,5.69230769230769,0.481351981353846
2,9,1150,200,0.3,false,13,0.0478416611013296,466.272189349112,4873.07692307692,1,5.76923076923077,0.48426573425
2,10,1150,200,0.3,false,13,0.0443618881118881,480.473372781065,5415.38461538462,0.923076923076923,5.15384615384615,0.455128205126923
3,0,1150,200,0.3,false,16,0.400280898876405,445.3125,556.25,NA,1.8125,0.11666666666875
3,1,1150,200,0.3,false,15,0.341414141414141,450.666666666667,660,1,4.06666666666667,0.270521885521885
3,2,1150,200,0.3,false,15,0.238396624472574,502.222222222222,1053.33333333333,1,4.86666666666667,0.331734006734007
3,3,1150,200,0.3,false,15,0.178932178932179,551.111111111111,1540,1,5.6,0.39534188034188
3,4,1150,200,0.3,false,15,0.157894736842105,640,2026.66666666667,0.866666666666667,5.6,0.414489954489954
3,5,1150,200,0.3,false,15,0.133333333333333,683.555555555556,2563.33333333333,0.933333333333333,5.8,0.44004662004662
3,6,1150,200,0.3,false,15,0.126594982078853,784.888888888889,3100,0.933333333333333,6.26666666666667,0.455017205017205
3,7,1150,200,0.3,false,15,0.104598737601443,773.333333333333,3696.66666666667,0.933333333333333,6.2,0.467665667665668
3,8,1150,200,0.3,false,15,0.0900258397932817,774.222222222222,4300,0.933333333333333,6.26666666666667,0.48021978021978
3,9,1150,200,0.3,false,15,0.0785165083672546,771.555555555556,4913.33333333333,0.933333333333333,6.26666666666667,0.48021978021978
3,10,1150,200,0.3,false,15,0.0799509503372164,869.333333333333,5436.66666666667,0.8,5.8,0.444017834017834
4,0,1150,200,0.3,false,13,0.369786839666358,472.189349112426,638.461538461538,NA,1.61538461538462,0.207692307692308
4,1,1150,200,0.3,false,13,0.365289882531262,570.414201183432,780.769230769231,0.923076923076923,4.07692307692308,0.374395049395049
4,2,1150,200,0.3,false,13,0.26,600,1153.84615384615,0.923076923076923,4.69230769230769,0.408868908868909
4,3,1150,200,0.3,false,13,0.212149708482227,667.455621301775,1573.07692307692,0.846153846153846,4.69230769230769,0.445221445221445
4,4,1150,200,0.3,false,13,0.163498098859316,661.538461538462,2023.07692307692,0.923076923076923,5,0.457498057498057
4,5,1150,200,0.3,false,13,0.13796373118407,688.757396449704,2496.15384615385,0.923076923076923,5.46153846153846,0.472727272727273
4,6,1150,200,0.3,false,13,0.122481389578164,730.177514792899,2980.76923076923,0.846153846153846,5,0.461888111888112
4,7,1150,200,0.3,false,13,0.102849319756995,711.242603550296,3457.69230769231,0.923076923076923,4.92307692307692,0.466816516816517
4,8,1150,200,0.3,false,13,0.0920963236959312,721.89349112426,3919.23076923077,0.923076923076923,5.07692307692308,0.447219447219447
4,9,1150,200,0.3,false,13,0.0742097408764075,647.337278106509,4361.53846153846,0.846153846153846,5,0.445254745254745
4,10,1150,200,0.3,false,13,0.0779667260114188,751.479289940828,4819.23076923077,0.923076923076923,5.07692307692308,0.433372183372183
5,0,1150,200,0.3,false,14,0.404446546830653,436.224489795918,539.285714285714,NA,2,0.0547619047607143
5,1,1150,200,0.3,false,14,0.342712842712843,484.69387755102,707.142857142857,0.857142857142857,3.35714285714286,0.2968820861678
5,2,1150,200,0.3,false,14,0.257246376811594,507.142857142857,985.714285714286,0.785714285714286,3.64285714285714,0.28687641723356
5,3,1150,200,0.3,false,14,0.207028265851795,553.061224489796,1335.71428571429,0.928571428571429,4.28571428571429,0.348639455782313
5,4,1150,200,0.3,false,14,0.174344023323615,610.204081632653,1750,0.928571428571429,4.57142857142857,0.377058853844568
5,5,1150,200,0.3,false,14,0.157049790600279,688.775510204082,2192.85714285714,0.928571428571429,5,0.422238872238872
5,6,1150,200,0.3,false,14,0.142664092664093,754.081632653061,2642.85714285714,0.857142857142857,4.71428571428571,0.418979829694116
5,7,1150,200,0.3,false,14,0.132488479262673,821.428571428571,3100,0.928571428571429,4.78571428571429,0.407081014223871
5,8,1150,200,0.3,false,14,0.121155504455303,860.204081632653,3550,0.857142857142857,4.85714285714286,0.409662956091528
5,9,1150,200,0.3,false,14,0.118963113195589,957.65306122449,4025,0.928571428571429,5.14285714285714,0.424703669346527
5,10,1150,200,0.3,false,14,0.128849270664506,1135.71428571429,4407.14285714286,0.714285714285714,4.35714285714286,0.356078643578643
6,0,1150,200,0.3,false,18,0.408602150537634,422.222222222222,516.666666666667,NA,3,0.189991181661111
6,1,1150,200,0.3,false,18,0.309752198241407,478.395061728395,772.222222222222,0.833333333333333,4.83333333333333,0.293033818033818
6,2,1150,200,0.3,false,18,0.22461577223482,550.308641975309,1225,0.944444444444444,5.38888888888889,0.350402837902838
6,3,1150,200,0.3,false,18,0.166491688538933,587.345679012346,1763.88888888889,1,6.38888888888889,0.408089377942319
6,4,1150,200,0.3,false,17,0.134803921568627,608.996539792388,2258.82352941176,1,6.58823529411765,0.421614986320869
6,5,1150,200,0.3,false,17,0.122213543231389,703.806228373702,2879.41176470588,0.941176470588235,6.58823529411765,0.423401761637056
6,6,1150,200,0.3,false,17,0.106779661016949,741.176470588235,3470.58823529412,0.882352941176471,6.58823529411765,0.431962971668854
6,7,1150,200,0.3,false,17,0.0979966824039811,797.231833910035,4067.64705882353,0.882352941176471,6.76470588235294,0.445988815106462
6,8,1150,200,0.3,false,17,0.0950397858258348,884.429065743945,4652.94117647059,0.823529411764706,6.64705882352941,0.451703688468394
6,9,1150,200,0.3,false,17,0.0894910773298083,937.024221453287,5235.29411764706,0.882352941176471,6.58823529411765,0.444005994005994
6,10,1150,200,0.3,false,17,0.082691793240793,962.629757785467,5820.58823529412,0.882352941176471,6.52941176470588,0.437830633418869
7,0,1150,200,0.3,true,20,0.405868544600939,432.25,532.5,NA,2.7,0.1507738095275
7,1,1150,200,0.3,true,20,0.322697368421053,490.5,760,0.85,4.7,0.261268037518038
7,2,1150,200,0.3,true,20,0.229405520169851,540.25,1177.5,0.85,5.6,0.334606896371602
7,3,1150,200,0.3,true,20,0.168181818181818,573.5,1705,0.9,5.95,0.34116149781591
7,4,1150,200,0.3,true,20,0.144111111111111,648.5,2250,0.85,6.35,0.374437731386261
7,5,1150,200,0.3,true,20,0.12338003502627,704.5,2855,0.9,6.65,0.386473857025328
7,6,1150,200,0.3,true,20,0.112527075812274,779.25,3462.5,0.85,7.05,0.421132556169321
7,7,1150,200,0.3,true,20,0.107865168539326,864,4005,0.7,6.7,0.402864227275992
7,8,1150,200,0.3,true,20,0.11837416481069,1063,4490,0.65,6.3,0.379017302142302
7,9,1150,200,0.3,true,19,0.107023221484131,1044.32132963989,4878.94736842105,0.736842105263158,6.13157894736842,0.342960799520397
7,10,1150,200,0.3,true,18,0.108085081379635,1135.49382716049,5252.77777777778,0.555555555555556,5.36111111111111,0.343815019856686
8,0,1150,200,0.3,true,16,0.367530224525043,472.888888888889,603.125,NA,2.25,0.104315476196875
8,1,1150,200,0.3,true,14,0.369387755102041,554.081632653061,750,0.785714285714286,2.78571428571429,0.247675736961451
8,2,1150,200,0.3,true,14,0.290241448692153,588.775510204082,1014.28571428571,0.928571428571429,4.71428571428571,0.38987579880437
8,3,1150,200,0.3,true,14,0.187843406593407,558.163265306122,1485.71428571429,1,5.71428571428571,0.448843418486276
8,4,1150,200,0.3,true,14,0.144869215291751,587.755102040816,2028.57142857143,0.928571428571429,5.5,0.472749472749473
8,5,1150,200,0.3,true,14,0.104273842500989,537.755102040816,2578.57142857143,1,6.14285714285714,0.478313353313353
8,6,1150,200,0.3,true,14,0.0899919289749798,568.877551020408,3160.71428571429,0.928571428571429,5.78571428571429,0.477897102897103
8,7,1150,200,0.3,true,14,0.0727982468155047,542.34693877551,3725,0.928571428571429,5.85714285714286,0.483516483516484
8,8,1150,200,0.3,true,14,0.0615722598266239,529.081632653061,4296.42857142857,0.928571428571429,5.85714285714286,0.483516483516484
8,9,1150,200,0.3,true,14,0.0556141275698471,538.265306122449,4839.28571428571,0.928571428571429,5.78571428571429,0.465201465201465
8,10,1150,200,0.3,true,14,0.051930758988016,557.142857142857,5364.28571428571,0.857142857142857,5.21428571428571,0.460264735264735
9,0,1150,200,0.3,false,14,0.404446546830653,436.224489795918,539.285714285714,NA,1.5,0.0261904761892857
9,1,1150,200,0.3,false,14,0.346039970392302,477.040816326531,689.285714285714,1,3.35714285714286,0.251615646258503
9,2,1150,200,0.3,false,14,0.265632943568887,533.163265306122,1003.57142857143,0.928571428571429,4.28571428571429,0.32742218099361
9,3,1150,200,0.3,false,14,0.18293551834699,523.979591836735,1432.14285714286,1,4.5,0.354924242424242
9,4,1150,200,0.3,false,14,0.149498509081052,562.755102040816,1882.14285714286,1,5,0.399926462426462
9,5,1150,200,0.3,false,14,0.127971728421504,609.69387755102,2382.14285714286,1,5.42857142857143,0.432634032634033
9,6,1150,200,0.3,false,14,0.112244897959184,656.632653061224,2925,1,5.71428571428571,0.452697302697303
9,7,1150,200,0.3,false,14,0.0953604463368081,662.755102040816,3475,0.928571428571429,5.57142857142857,0.458008658008658
9,8,1150,200,0.3,false,14,0.0890168290522586,717.857142857143,4032.14285714286,1,5.78571428571429,0.45942390942391
9,9,1150,200,0.3,false,14,0.0782101167315175,717.857142857143,4589.28571428571,0.928571428571429,5.64285714285714,0.46487678987679
9,10,1150,200,0.3,false,14,0.0758835758835759,782.142857142857,5153.57142857143,1,5.78571428571429,0.462887112887113
10,0,1150,200,0.3,true,10,0.351851851851852,475,675,NA,1.7,0.133333333335
10,1,1150,200,0.3,true,10,0.304733727810651,515,845,1,3.6,0.412619047619048
10,2,1150,200,0.3,true,10,0.28448275862069,660,1160,0.9,3.7,0.411269841269841
10,3,1150,200,0.3,true,10,0.210457516339869,644,1530,1,4.2,0.466071428571429
10,4,1150,200,0.3,true,10,0.161025641025641,628,1950,1,4.2,0.466071428571429
10,5,1150,200,0.3,true,10,0.130379746835443,618,2370,1,4.4,0.488888888888889
10,6,1150,200,0.3,true,10,0.125270758122744,694,2770,0.9,4,0.452738095238095
10,7,1150,200,0.3,true,10,0.105993690851735,672,3170,1,4.1,0.453968253968254
10,8,1150,200,0.3,true,10,0.0932960893854749,668,3580,1,4.2,0.475
10,9,1150,200,0.3,true,10,0.085,680,4000,1,4.1,0.472222222222222
10,10,1150,200,0.3,true,10,0.0878718535469108,768,4370,0.9,3.8,0.451984126984127
11,0,1150,200,0.3,false,19,0.410526315789474,410.526315789474,500,NA,2.52631578947368,0.185797827905263
11,1,1150,200,0.3,false,19,0.308796466691204,464.819944598338,752.631578947368,1,4.10526315789474,0.23576890945312
11,2,1150,200,0.3,false,19,0.207906644439152,483.656509695291,1163.15789473684,1,5.15789473684211,0.307264519106624
11,3,1150,200,0.3,false,19,0.157146420553754,523.545706371191,1665.78947368421,0.947368421052632,6.15789473684211,0.366129639194655
11,4,1150,200,0.3,false,19,0.123839009287926,565.096952908587,2281.57894736842,1,6.94736842105263,0.403566136306074
11,5,1150,200,0.3,false,19,0.096658540083178,560.1108033241,2897.36842105263,0.842105263157895,7.31578947368421,0.429838264590586
11,6,1150,200,0.3,false,19,0.0929065142680619,666.481994459834,3586.84210526316,0.947368421052632,7.63157894736842,0.447368799071585
11,7,1150,200,0.3,false,19,0.0881881521703575,746.814404432133,4234.21052631579,0.842105263157895,7.47368421052632,0.440456606516978
11,8,1150,200,0.3,false,19,0.096184785106872,927.423822714681,4821.05263157895,0.736842105263158,7.05263157894737,0.430901511629066
11,9,1150,200,0.3,false,19,0.102356181150551,1111.91135734072,5431.57894736842,0.842105263157895,7,0.422094752512709
11,10,1150,200,0.3,false,19,0.10226767452201,1210.52631578947,5918.42105263158,0.631578947368421,6.57894736842105,0.402853394455562
12,0,1150,200,0.3,false,17,0.389230318993269,460.207612456747,591.176470588235,NA,2.47058823529412,0.145308123247059
12,1,1150,200,0.3,false,17,0.308929327126534,505.190311418685,817.647058823529,0.941176470588235,4.58823529411765,0.309969932028756
12,2,1150,200,0.3,false,17,0.208186500406614,531.487889273356,1276.47058823529,1,5.82352941176471,0.385955221249339
12,3,1150,200,0.3,false,17,0.148337595907928,541.868512110727,1826.47058823529,0.941176470588235,6.35294117647059,0.453038138332256
12,4,1150,200,0.3,false,17,0.115196078431373,552.941176470588,2400,0.882352941176471,6.41176470588235,0.458816918375742
12,5,1150,200,0.3,false,16,0.126117245005258,749.609375,2971.875,0.875,6.34375,0.421084644522145
12,6,1150,200,0.3,false,16,0.120618899733807,849.609375,3521.875,0.9375,6.1875,0.460827193639694
12,7,1150,200,0.3,false,16,0.130054432348367,1045.3125,4018.75,0.8125,5.75,0.435029553779554
12,8,1150,200,0.3,false,16,0.125131763879129,1112.890625,4446.875,0.75,5.5625,0.433445200632701
12,9,1150,200,0.3,false,16,0.13862540192926,1347.265625,4859.375,0.75,5.625,0.431226065601066
12,10,1150,200,0.3,false,16,0.151456599286564,1592.1875,5256.25,0.6875,4.9375,0.386474463036963
13,0,1150,200,0.3,true,17,0.389230318993269,460.207612456747,591.176470588235,NA,1.94117647058824,0.0467787114852941
13,1,1150,200,0.3,true,17,0.3359375,505.882352941176,752.941176470588,0.823529411764706,4.52941176470588,0.320822151704505
13,2,1150,200,0.3,true,17,0.244849208719021,567.474048442907,1158.82352941176,0.882352941176471,5.64705882352941,0.361193545017074
13,3,1150,200,0.3,true,17,0.165347593582888,534.948096885813,1617.64705882353,0.764705882352941,5.82352941176471,0.378008592714475
13,4,1150,200,0.3,true,17,0.123570547099959,519.723183391003,2102.94117647059,0.764705882352941,5.88235294117647,0.385129739541504
13,5,1150,200,0.3,true,17,0.127358490566038,635.294117647059,2494.11764705882,0.588235294117647,5.29411764705882,0.355714873361932
13,6,1150,200,0.3,true,17,0.104999403412481,608.996539792388,2900,0.705882352941177,5.11764705882353,0.346718640836288
13,7,1150,200,0.3,true,17,0.0928127959591708,610.38062283737,3288.23529411765,0.705882352941177,5.17647058823529,0.339668011726835
13,8,1150,200,0.3,true,17,0.0910696031967289,678.200692041523,3723.52941176471,0.764705882352941,5.41176470588235,0.388945694828048
13,9,1150,200,0.3,true,17,0.100601604278075,833.217993079585,4141.17647058824,0.705882352941177,5.35294117647059,0.38482106129165
13,10,1150,200,0.3,true,17,0.0893729717632138,829.065743944637,4638.23529411765,0.882352941176471,6.17647058823529,0.40543133337251
14,0,1150,200,0.3,false,21,0.408602150537634,422.222222222222,516.666666666667,NA,3.04761904761905,0.137755102035714
14,1,1150,200,0.3,false,21,0.280144806460596,456.235827664399,814.285714285714,0.952380952380952,5.47619047619048,0.297646731575303
14,2,1150,200,0.3,false,21,0.198889449772842,536.054421768707,1347.61904761905,0.952380952380952,6.47619047619048,0.344116523843415
14,3,1150,200,0.3,false,21,0.147315855181024,561.904761904762,1907.14285714286,0.857142857142857,7.14285714285714,0.374415080922157
14,4,1150,200,0.3,false,21,0.160077145612343,790.47619047619,2469.04761904762,0.761904761904762,7.42857142857143,0.390067188082447
14,5,1150,200,0.3,false,21,0.164037621269348,1004.53514739229,3061.90476190476,0.761904761904762,7.61904761904762,0.395741374904356
14,6,1150,200,0.3,false,21,0.146562547848721,1085.26077097506,3702.38095238095,0.80952380952381,7.66666666666667,0.402456493168568
14,7,1150,200,0.3,false,21,0.150199286763163,1298.86621315193,4323.80952380952,0.761904761904762,7.38095238095238,0.399812197606315
14,8,1150,200,0.3,false,21,0.146541401860551,1443.08390022676,4923.80952380952,0.761904761904762,7.33333333333333,0.400020949777695
14,9,1150,200,0.3,false,21,0.142345550166779,1577.32426303855,5540.47619047619,0.761904761904762,7.80952380952381,0.410494736069703
14,10,1150,200,0.3,false,21,0.146327057954965,1797.73242630385,6142.85714285714,0.714285714285714,7.61904761904762,0.404382950374768
15,0,1150,200,0.3,false,14,0.411255411255411,387.755102040816,471.428571428571,NA,2.28571428571429,0.215051020410714
15,1,1150,200,0.3,false,14,0.396955503512881,518.877551020408,653.571428571429,0.857142857142857,3.21428571428571,0.231235827664399
15,2,1150,200,0.3,false,14,0.273940345368917,534.183673469388,975,1,4.35714285714286,0.35359977324263
15,3,1150,200,0.3,false,14,0.259894459102902,703.571428571429,1353.57142857143,0.857142857142857,4.28571428571429,0.355148423005566
15,4,1150,200,0.3,false,14,0.204551961064987,729.081632653061,1782.14285714286,1,4.71428571428571,0.37545609152752
15,5,1150,200,0.3,false,14,0.167647724700023,755.612244897959,2253.57142857143,1,5.35714285714286,0.412837361051647
15,6,1150,200,0.3,false,14,0.174113009198423,946.428571428571,2717.85714285714,0.857142857142857,5.57142857142857,0.443019480519481
15,7,1150,200,0.3,false,14,0.156544996853367,1015.30612244898,3242.85714285714,0.928571428571429,5.78571428571429,0.454721667221667
15,8,1150,200,0.3,false,14,0.143059108657601,1084.18367346939,3789.28571428571,0.928571428571429,5.78571428571429,0.454721667221667
15,9,1150,200,0.3,false,14,0.133258744553056,1154.59183673469,4332.14285714286,0.928571428571429,5.71428571428571,0.442700355200355
15,10,1150,200,0.3,false,14,0.115021008403361,1117.34693877551,4857.14285714286,0.928571428571429,5.78571428571429,0.445243645243645
16,0,1150,200,0.3,false,20,0.405868544600939,432.25,532.5,NA,2.65,0.140416666665
16,1,1150,200,0.3,false,20,0.319078947368421,485,760,0.9,5.15,0.281953046953047
16,2,1150,200,0.3,false,20,0.196470588235294,501,1275,1,6.55,0.342020148968678
16,3,1150,200,0.3,false,20,0.132512953367876,511.5,1930,1,7.35,0.391848678282502
16,4,1150,200,0.3,false,20,0.101125703564728,539,2665,1,7.9,0.415273333692451
16,5,1150,200,0.3,false,20,0.0813314037626628,562,3455,1,8.55,0.448542250233427
16,6,1150,200,0.3,false,19,0.0685665167944988,574.515235457064,4189.47368421053,1,8.52631578947368,0.473210600029485
16,7,1150,200,0.3,false,19,0.0594440171409735,599.445983379501,5042.1052631579,1,8.68421052631579,0.48250773993808
16,8,1150,200,0.3,false,19,0.0525378450578807,621.052631578947,5910.52631578947,1,8.68421052631579,0.48250773993808
16,9,1150,200,0.3,false,18,0.0497246517654681,663.271604938272,6669.44444444444,1,8.27777777777778,0.486780267662621
16,10,1150,200,0.3,false,18,0.0450990078629945,676.234567901235,7497.22222222222,1,8.38888888888889,0.493355119825708
17,0,1150,200,0.3,false,18,0.396476964769648,451.543209876543,569.444444444444,NA,2.55555555555556,0.180158730161111
17,1,1150,200,0.3,false,18,0.292750197005516,458.641975308642,783.333333333333,0.888888888888889,4.61111111111111,0.290555432222099
17,2,1150,200,0.3,false,17,0.235580363532274,569.550173010381,1208.82352941176,0.882352941176471,5.11764705882353,0.322679281502811
17,3,1150,200,0.3,false,17,0.167428996915222,544.636678200692,1626.47058823529,0.823529411764706,5.58823529411765,0.386088584617996
